country,country_iso,core_city,uc_id,cc_avg_dir,cc_avg_undir,cc_wt_avg_dir,cc_wt_avg_undir,circuity,elev_iqr,elev_mean,elev_median,elev_range,elev_std,grade_mean,grade_median,intersect_count,intersect_count_clean,intersect_count_clean_topo,k_avg,length_mean,length_median,length_total,street_segment_count,node_count,orientation_entropy,orientation_order,pagerank_max,prop_4way,prop_3way,prop_deadend,self_loop_proportion,straightness,uc_names,world_region,world_subregion,resident_pop,area,built_up_area,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,nodes_per_km_street,organic_prop,meshedness_coefficient,pop_density,prop_used_area,big,organic,3_way_cities,type_one_city,type_two_city,city_type,chosen
myanmar,MMR,kyaukpadaung,10141,0.0120915032679738,0.0120404411764705,0.0008455925273515,0.0008400036832429,1.0132210487480091,12.25,380.3501838235294,381.0,48.0,8.273475421511474,0.0152716829408386,0.011,968,922,922,3.200367647058824,81.86069844916715,65.776,142519.476,1741,1088,2.886386401677262,0.5338916136460787,0.0029768915805791,0.4411764705882353,0.4476102941176471,0.1102941176470588,0.0,0.9869514665488388,Kyaukpadaung,Asia,South-Eastern Asia,69906,10.0,4.2303481102,3.2224264705882355,257.1892363601638,228.8227764674987,67358.50539414116,33689.77499898033,0.007634044346332,0.5579044117647058,1.1017964071856288,16524.88121047207,0.42303481101999996,False,True,False,True,False,1,True
china,CHN,anda,10846,0.0420091324200913,0.0593607305936073,0.0020963999982027,0.0023205686757051,1.029970211786179,2.0,149.06164383561645,149.0,14.0,2.1341964578144967,0.0073153153153153,0.004,123,117,117,3.041095890410959,375.8111666666667,306.771,83430.079,222,146,2.3028431432205085,0.8259947816259454,0.0185082717852931,0.410958904109589,0.4315068493150685,0.1575342465753424,0.0,0.970901865468318,Anda,Asia,Eastern Asia,220773,29.0,16.3316059113,3.095890410958904,8.939720979856682,7.531408770701177,10172.608125759974,5108.504298543836,0.0017499683777118,0.589041095890411,0.9860627177700348,13518.143971821228,0.5631588245275861,False,True,False,True,False,1,True
sudan,SDN,mellit,3621,0.0103992571959145,0.0103992571959145,0.0006212031700563,0.0006212031700563,1.0083817645647306,12.0,925.533426183844,927.0,55.0,8.536512908871389,0.0154365503080082,0.011,1341,1307,1307,3.391364902506964,100.6873905544148,82.447,245173.796,2435,1436,2.52949639630606,0.729294498838228,0.0016778922539123,0.5598885793871866,0.3725626740947075,0.0661559888579387,0.0,0.9916879054547872,Mellit,Africa,Northern Africa,162580,18.0,3.66780519485,3.430362116991644,391.5147952831031,365.613746848636,133689.6497906978,66844.82489534903,0.0058570696519296,0.4387186629526462,1.1981164980816184,44326.23636290175,0.20376695526944444,False,False,False,True,False,1,True
chad,TCD,kelo,3233,0.0428743961352657,0.0462962962962963,0.0038965775929207,0.0039615226008554,1.01507511764311,4.0,376.6352657004831,376.0,14.0,2.550067036021884,0.0099260073260073,0.007,821,768,768,3.2971014492753623,114.30002124542123,92.62,156019.52899999998,1365,828,3.4384628892054887,0.1276773491669279,0.0026134704670539,0.4504830917874396,0.5410628019323671,0.0084541062801932,0.0007326007326007,0.9851487664498044,كيلو Kelo,Africa,Middle Africa,62306,9.0,2.11148476601,3.433574879227053,392.141119523511,388.8259168222253,147539.37608968987,73890.90914201805,0.0053070279426365,0.5495169082125604,1.1380981223500908,29508.145643758304,0.23460941844555552,False,True,False,True,False,1,True
nigeria,NGA,ungwan_shekaro,2451,0.0128558310376492,0.0128558310376492,0.0013278015429457,0.0013278015429457,1.0145744169865574,8.0,435.55922865013775,436.0,40.0,6.390487704786956,0.0248454861111111,0.018,314,300,300,3.173553719008265,109.71608159722224,81.142,63196.463,576,363,3.161805701178865,0.3470228193088576,0.005948034504992,0.443526170798898,0.4214876033057851,0.1349862258953168,0.0,0.9856349453105218,Ungwan Shekaro; Tungan Bargwoma; Birnin Gwari,Africa,Western Africa,74272,8.0,2.26942300797,3.173553719008265,159.952551254296,138.36116003815135,55693.85943304529,27846.929716522645,0.0057439923496984,0.5564738292011019,1.0957004160887656,32727.261396030503,0.28367787599625,False,True,False,True,False,1,True
ukraine,UKR,lozova,3835,0.0366356453880083,0.0372400756143667,0.0026022555148955,0.0026232983124861,1.0318320217569723,11.0,179.91304347826087,182.0,60.0,8.296813919338026,0.0128211284513805,0.01,482,468,468,3.149338374291115,155.18317527010802,114.192,129267.585,833,529,2.9785083007196644,0.474885576820697,0.0037971194813032,0.3761814744801512,0.5330812854442344,0.0888468809073724,0.0,0.9691499962341062,Lozova,Europe,Eastern Europe,64288,14.0,5.95345878601,3.2022684310018903,88.85591032276804,80.9613398404049,43036.00935343238,21713.02257164613,0.0040922865542819,0.6219281663516069,1.0655270655270654,10798.428663194918,0.4252470561435714,False,True,False,False,True,2,True
argentina,ARG,tartagal,995,0.0286192202936195,0.0328179901616304,0.0022996867812128,0.0024725650638602,1.0155553645971929,11.0,495.35769501054114,494.0,59.0,8.879682288938362,0.0157789839339991,0.009,1335,1207,1209,3.23682361208714,93.1720842379505,83.071,214575.31,2303,1423,2.6071209814279013,0.6912840382560063,0.0023826974413051,0.4399156711173577,0.4933239634574842,0.0618411806043569,0.0,0.9846828985011932,Tartagal,Latin America and the Caribbean,South America,56300,12.0,3.66746282578,3.327477160927618,388.0066595350847,364.0118696270823,104196.8072079169,58507.83503289192,0.0066317042720339,0.5551651440618411,0.9440337909186906,15351.212179778824,0.30562190214833335,False,True,False,True,False,1,True
brazil,BRA,tupa,1173,0.0299794852577314,0.0351695709199924,0.0026308871053096,0.002939135255064,1.0155779490716017,23.0,504.64474423833616,506.0,80.0,15.46710792773725,0.0329813559322033,0.023,1690,1477,1478,3.316469926925239,86.98564813559322,82.368,256607.662,2950,1779,3.0495587715568586,0.4269748372036138,0.0016639651191588,0.4761101742551995,0.4693648116919617,0.0500281056773468,0.0,0.9846610010725004,Tupã,Latin America and the Caribbean,South America,52901,13.0,7.2410159111,3.3799887577290613,245.68375789271644,233.392664889652,65827.45830862132,35438.07459484204,0.0069327625922565,0.5202702702702703,1.0397519030166338,7305.742819720401,0.5570012239307692,False,True,False,True,False,1,True
iraq,IRQ,saab_al_bour,5313,0.0174302788844621,0.0174634794156706,0.0005565040492369,0.0005590359331688,1.0244613146474688,2.0,34.4800796812749,34.0,10.0,1.5554239174375222,0.0143932360742705,0.008,966,926,928,3.00398406374502,105.05336405835544,61.488,158420.473,1508,1004,2.23947114838162,0.849225059642916,0.0029687435667171,0.1025896414342629,0.8585657370517928,0.0378486055776892,0.0,0.9761227541755578,Saab Al Bour,Asia,Western Asia,73833,13.0,5.26683044434,3.0288844621513946,190.6269834600331,183.4120179505896,58260.26891178006,30078.90128117692,0.0063375647161462,0.896414342629482,0.964053919121318,14018.488117335282,0.40514080341076925,False,True,True,False,False,3,True
china,CHN,unnamed,10872,0.0034188034188034,0.0034188034188034,0.0001625675979005,0.0001625675979005,1.0229314151074396,2.0,9.846153846153848,10.0,8.0,1.4130916156971876,0.009198606271777,0.001,146,146,146,2.943589743589744,164.4260487804878,72.955,47190.276,287,195,2.038998478359646,0.9117562799890668,0.0172072504148478,0.4871794871794871,0.2615384615384615,0.2512820512820513,0.0,0.977582646530578,张家庄,Asia,Eastern Asia,80885,16.0,3.32756996155,2.9846153846153847,58.60132236233072,43.87586187128351,28363.205910188288,14181.602955094158,0.0041322072369316,0.5128205128205128,0.987012987012987,24307.527996292927,0.207973122596875,False,True,False,True,False,1,True
china,CHN,taikang,11280,0.0401542999773088,0.0436578171091445,0.0049475687268008,0.0050905176301398,1.0313915118767956,3.0,53.29203539823009,53.0,13.0,2.282235025807266,0.010471264367816,0.003,98,90,90,3.079646017699115,648.7656206896552,451.8755,112885.218,174,113,2.649391979831214,0.6695354057639484,0.0244608970597341,0.4424778761061947,0.4070796460176991,0.1327433628318584,0.0,0.9695639226081344,Taikang,Asia,Eastern Asia,95011,33.0,14.4587678909,3.185840707964602,7.8153270633191,6.7778942673032905,13830.614164977267,7807.388489239616,0.0010010168027491,0.5446428571428571,0.9178082191780822,6571.16849215054,0.43814448154242425,False,True,False,True,False,1,True
brazil,BRA,rio_grande,1209,0.0188635842652189,0.0256621606769975,0.0011626011142114,0.0013912282818561,1.0147292411569628,2.0,5.350148367952523,5.0,19.0,2.0247595408582013,0.011629863515991,0.007,2757,2417,2439,3.237059017474448,97.26094662864128,85.709,477453.987,4909,3033,3.300810307768743,0.2407774833525207,0.0012822303244997,0.4134520276953511,0.4849983514671942,0.0909990108803165,0.0006111224281931,0.9854845602555328,Rio Grande,Latin America and the Caribbean,South America,161466,40.0,18.2114086151,3.2479393339927465,166.543954073118,151.38861898436738,46064.61058176606,26217.30131320649,0.0063524445969282,0.5771390815989429,0.9168457596296908,8866.200490725378,0.45528521537750005,False,True,False,True,False,1,True
united_states,USA,spokane,241,0.0255404789566866,0.0347555036041299,0.0010930928729025,0.0012716349918522,1.0241080689368125,36.0,619.9299629846093,614.0,235.0,41.00549503217228,0.0208186371506307,0.011,9236,8615,8643,3.150594194428209,131.0289434207272,106.0865,2119000.073,16172,10266,2.3285092000767724,0.816113018948032,0.0003665155202016,0.3867134229495422,0.507110851353984,0.1003311903370348,0.0006183527083848,0.9764594483062314,Spokane,Northern America,Northern America,265825,176.0,115.422286987,3.193551529320086,88.94296125978043,80.01920808448588,34421.00139159016,18358.67342707103,0.0048447379170996,0.6083308945468735,0.9784846562911644,2303.064745458906,0.6558084487897727,False,True,False,False,True,2,True
sudan,SDN,singa,4509,0.0116305916305916,0.0116305916305916,0.0006911015056691,0.0006911015056691,1.0077004928475637,2.0,438.85194805194806,439.0,13.0,1.879305136548932,0.0087608363080061,0.006,1134,1084,1089,3.395670995670996,90.56844059153494,79.83500000000001,177604.712,1961,1155,2.152705074290685,0.8783325972484565,0.002177797991898,0.4883116883116883,0.4926406926406926,0.0181818181818181,0.0,0.992358351611198,Singa,Africa,Northern Africa,109657,11.0,3.6760969162,3.4536796536796537,314.19193408913964,308.4793534693371,96626.7843577916,48313.3921788958,0.0065032058383676,0.5108225108225108,1.200867678958785,29829.73585836605,0.3341906287454546,False,True,False,True,False,1,True
nigeria,NGA,giade,2882,0.0150659133709981,0.0150659133709981,0.001438903530621,0.001438903530621,1.0146340134286302,4.0,464.03389830508473,464.0,22.0,3.3369459109081547,0.0102491694352159,0.009,168,166,166,3.401129943502825,131.75182059800665,83.794,39657.298,301,177,2.4001852431716864,0.7870716256270518,0.0124085791923706,0.536723163841808,0.4124293785310734,0.0508474576271186,0.0,0.9855770521833984,Giade; Tingaro; Kiliye,Africa,Western Africa,102175,4.0,1.05838406086,3.4350282485875705,167.23607860853176,158.73254918775896,74939.33339807868,37469.66669903937,0.0044632390234957,0.4632768361581921,1.220630372492837,96538.67984082899,0.264596015215,False,False,False,True,False,1,True
sudan,SDN,dilling,4069,0.0170299727520435,0.0170299727520435,0.0015788709054196,0.0015788709054196,1.0140241265535963,7.0,682.7288828337875,682.0,46.0,5.1653488785106125,0.0160738197424892,0.011,650,631,631,3.1743869209809263,100.1995871244635,72.315,116732.519,1165,734,2.877579766363174,0.5393483419559109,0.0039725777860119,0.4550408719346049,0.4291553133514986,0.1144414168937329,0.0,0.986169829507646,Dilling,Africa,Northern Africa,145564,13.0,1.43087494373,3.2288828337874658,512.9728514824722,454.26751153079965,163162.4336026209,81581.21680131047,0.0062878793868913,0.5435967302452316,1.0915926179084074,101730.76315149125,0.11006730336384615,False,True,False,True,False,1,True
china,CHN,taihu,11920,0.0507134894091415,0.0608695652173913,0.0078877021681385,0.0084534207590547,1.022645274887035,14.5,56.32173913043479,57.0,46.0,11.014780999078733,0.0191977401129943,0.012,108,98,98,3.0782608695652174,408.2878813559323,318.282,72266.95500000002,177,115,3.161590567920649,0.3471810482028817,0.0181145472211555,0.4869565217391304,0.4347826086956521,0.0608695652173913,0.0,0.9778561780481152,Taihu,Asia,Eastern Asia,96451,19.0,6.53709173203,3.373913043478261,17.59192079813272,16.521108227811595,19452.75456009408,11054.909118975836,0.0015913220641439,0.5,0.9103139013452914,14754.420460006077,0.34405745958052636,False,False,False,True,False,1,True
bolivia,BOL,montero,973,0.0143211943181658,0.0175449222693317,0.0014308125361675,0.0015409498243378,1.0081626627735092,4.0,297.9672925499697,298.0,18.0,2.938793176107908,0.0094145985401459,0.008,1590,1493,1497,3.319200484554816,108.52846423357664,102.2885,297367.992,2740,1651,2.5371321406145606,0.725666196808242,0.001398044975827,0.4797092671108419,0.4809206541490006,0.03694730466384,0.0003649635036496,0.991903426822956,Montero,Latin America and the Caribbean,South America,91051,18.0,8.90061283112,3.4106602059357964,185.4928454170552,178.63938474446863,60213.93595799864,33409.8334173447,0.0055520434088951,0.5178679588128408,1.0012132241431604,10229.74504425699,0.49447849061777777,False,True,False,True,False,1,True
south_sudan,SSD,wau,3819,0.0237142062830135,0.0240964692799554,0.001190406432813,0.0012013952087646,1.0140110327378604,13.0,452.98415346121766,452.5,55.0,9.167071638878811,0.0156999387630128,0.01,4698,4383,4385,3.4049207673060886,79.57583037354563,59.403,649736.655,8165,4796,3.236393944268531,0.2910080337485196,0.0004983963228706,0.4618432026688907,0.5173060884070059,0.0204336947456213,0.0,0.98618256381291,Wau,Africa,Eastern Africa,235262,38.0,14.3725042343,3.4218098415346123,333.69271783231346,326.87414269729123,90377.23557597284,45206.92040913813,0.0073814521053918,0.5377397831526272,1.201001356002921,16368.894116485764,0.37822379563947367,False,True,False,True,False,1,True
argentina,ARG,obera,1120,0.0305910988797743,0.0379844961240309,0.0034576693623744,0.0039870124649951,1.017209247900877,49.0,328.4216380182002,330.0,147.0,30.30574560104763,0.0465457364341085,0.039,1883,1699,1702,3.260869565217391,98.74315813953488,109.242,318446.685,3225,1978,3.1551170211613577,0.3519333243864465,0.001343087787964,0.4125379170879676,0.5303336703741153,0.0480283114256825,0.0,0.983081899878132,Oberá,Latin America and the Caribbean,South America,72891,19.0,5.94651269913,3.3306370070778564,332.63193069265446,316.65618073522165,96345.0792064769,53551.83804561447,0.0062114008189471,0.579240506329114,0.9602027883396704,12257.772527865662,0.3129743525857895,False,True,False,True,False,1,True
vietnam,VNM,tay_ninh,11690,0.0138882764282765,0.0150526089757354,0.0008638643040035,0.0008960140228997,1.020285841766142,5.0,12.630019325746188,13.0,26.0,3.9665570198285103,0.0262088207610595,0.016,4081,3829,3837,3.193901653424952,115.75611671372866,98.304,860878.24,7437,4657,3.0528632087686867,0.4246956967253384,0.0006447508393588,0.453296113377711,0.4189392312647627,0.1236847756066137,0.0,0.9801174916521171,Tây Ninh,Asia,South-Eastern Asia,319288,85.0,26.3311843872,3.2145157826927204,176.8625342300911,154.98733137062524,63699.6421936628,32694.246766145618,0.0054095919534451,0.5426240068713765,1.0532817703297883,12125.850296168632,0.3097786398494118,False,True,False,True,False,1,True
bolivia,BOL,oruro,888,0.0206074628771122,0.0245867693272378,0.000559636452757,0.0006072011139254,1.01509697283326,15.0,3710.6689634052977,3705.0,316.0,20.132479677390187,0.0975548848439821,0.046,6266,5408,5456,3.2975042106874906,83.65922501857354,70.98349999999999,900842.535,10768,6531,3.3740051704960305,0.1816152981624981,0.000466171847141,0.4236717194916551,0.5285561169805543,0.0405757158168733,0.0,0.985127556049032,Oruro,Latin America and the Caribbean,South America,265596,46.0,19.5172634125,3.355075792374828,334.62683071732096,321.049107529434,83656.85247422049,46156.19085322418,0.0072498796917931,0.5696551724137932,0.9912610195477194,13608.260255886937,0.4242883350543478,False,True,False,True,False,1,True
sudan,SDN,new_halfa,4612,0.0073101335084263,0.0073101335084263,0.0004129682048141,0.0004129682048141,1.004774338724228,2.0,452.0472751149048,452.0,14.0,1.5308041979930689,0.010455329153605,0.007,1437,1383,1383,3.351280367695338,101.41652821316616,75.3605,258814.98,2552,1523,2.402719082604851,0.7860060267688891,0.0018789365386066,0.4871963230466185,0.4550229809586342,0.0564674983585029,0.0,0.9952483472753793,New Halfa,Africa,Northern Africa,144376,19.0,3.93896389008,3.376887721602101,386.6499014716959,364.8167487950276,131412.72031043857,65706.36015521915,0.005884512557967,0.5114904793171372,1.1779020059191057,36653.293614496106,0.20731388895157896,False,True,False,True,False,1,True
colombia,COL,fundacion,649,0.0303500863947111,0.031147171512283,0.0013390001083006,0.0013669891016392,1.012597684141114,9.0,50.49425287356322,49.0,28.0,5.792282973895424,0.0178461857379767,0.01,1310,1193,1194,3.261663286004057,68.78936940298507,63.2225,165919.959,2412,1479,3.353342962114295,0.1985410476535313,0.0015484860086617,0.4854631507775524,0.3894523326572008,0.1142663962136578,0.0,0.9875590431042716,Fundación,Latin America and the Caribbean,South America,67074,9.0,3.42821216583,3.2785665990534145,431.4202063517621,382.1233741181936,95482.26077213945,48398.39279895594,0.008913936628926,0.5037187288708587,1.1100575685743312,19565.300149315815,0.38091246287,False,True,False,True,False,1,True
brazil,BRA,parnaiba,1358,0.0191380863492417,0.0233490281299046,0.0009030539093938,0.0009842602270566,1.013035465235128,11.0,15.647591452372328,18.0,30.0,6.514702059855119,0.0127764941124194,0.009,2624,2275,2289,3.260412893879029,92.72834436791824,85.466,417370.278,4501,2761,2.941935094930364,0.4987323053285731,0.0011289074165327,0.4389713871785585,0.5092357841361825,0.0496197030061571,0.0,0.9871322715912,Parnaíba,Latin America and the Caribbean,South America,125767,24.0,3.18558120728,3.340094168779428,866.7178201862487,823.7115393584631,237900.78471962444,131018.564852839,0.0066152290796327,0.5596663039535728,0.9582501361408604,39480.07971436579,0.13273255030333334,False,True,False,True,False,1,True
